Unnamed: 0,title,Label
7814, Hillary Completely SMASHES Donald Trump’s Bullsh*t Slogan During SC Victory Speech (VIDEO),Fake
7815, A Potential Nuclear Disaster Is Looming In NY State And NOBODY In The News Is Talking About It,Fake
7816, Hot Mic Captures Humiliating Moment Trump Tells Christie To Leave Stage (VIDEO),Fake
7817, Republican Governor Scott Walker Makes Poverty Hit Highest Level In 30 Years,Fake
7818, Hillary Clinton Wins Big In SC Democratic Primary,Fake
7819, Right Wing Fear Profiteers Warn Of Coming ‘Civil War’ Over Scalia’s ‘Murder’,Fake
7820, Obama Continues To Win As Watchdogs Confirm Iran Is Complying With Treaty,Fake
7821, Trump Can’t Even Spell Sarah Palin’s Name Correctly On His Website (IMAGE),Fake
7822, Fox News Managed To F*ck Themselves Out Of Half Their Audience In A Single Month,Fake
7823," Watch Rubio Try REALLY Hard To Comeback At Trump, Then Fail Miserably (VIDEO)",Fake
7824, Biden In Mexico: ‘I Almost Feel Obliged To Apologize’ For Trump’s Hate Speech (VIDEO),Fake
7825, Panicking Mitch McConnell Says GOP Will Help Hillary Beat Trump If He Wins The Nomination,Fake
7826, ALL Of The GOP Candidates Would WRECK Our Environment – Here’s How,Fake
7827, Former CIA/NSA Chief Says Trump’s Unlawful Orders Would NOT Be Followed By The Armed Forces (VIDEO),Fake
7828, Former Fed. Prosecutor Thinks Trump Could Go To Prison Over This One Tweet (IMAGE),Fake
7829, Trump’s All-Time Sleaziest Scam May Come Back To Bite Him…Hard,Fake
7830, Latest Trump Campaign Ad Reveals His DISTURBING Plans For Day One In The White House (VIDEO),Fake
7831, Bill Maher Acts Out Trump SOTU Address And PERFECTLY Shows Trump Can’t Ever Be POTUS (VIDEO),Fake
7832, Watch Trump’s Tense Confrontation With Protester Wearing ‘KKK Endorses Trump’ Shirt (VIDEO),Fake
7833," Planned Parenthood Shooter Speaks Out, Sounds Like GOP Candidate",Fake
7834, Big Corp. Is So Afraid Of A Liberal SCOTUS They Just Settled A MASSIVE Lawsuit,Fake
7835, Mom Of Columbine Shooter Shames The NRA And Gun-Crazy Republicans,Fake
7836," Donors Are So TERRIFIED Of Trump, They’re Begging GOP To Find 3rd Party Candidate To Sabotage Him",Fake
7837," Greedy Oil CEO Fires 20 Percent Of Employees, Awards Himself $18 Million",Fake
7838," Melissa Harris-Perry Is DONE With MSNBC, Pens Detailed Letter Explaining Why",Fake
7839, Watch This CNN Host Need To Stop Himself From Laughing At Trump After Ridiculous Lie (VIDEO),Fake
7840, Merriam-Webster Dictionary SHAMES Trump On Twitter After Misspelling Tweets,Fake
7841, Scathing New Amnesty International Report Calls For End To Israeli War Crimes (IMAGE/VIDEO),Fake
7842, Bernie Sanders Just Got A HUGE Native American Endorsement (VIDEO),Fake
7843, Crazy ‘Trump Girls’ Stun CNN Host With Rumors About Marco Rubio’s ‘Gay Lifestyle’ (VIDEO),Fake
7844, Hillary Absolutely DESTROYS Trump’s Stupid Slogan In One Perfect Tweet (IMAGE),Fake
7845, Trump Says As President He’ll Actively Sue Any Media Outlet That ‘Negatively’ Reports On Him (VIDEO),Fake
7846, Mark Zuckerberg Stands Strong With Black Lives Matter – Reprimands Racist Facebook Employees,Fake
7847," Republican Lawmaker Says Rape Won’t Cause Pregnancy, Especially In Cases Of Incest (AUDIO)",Fake
7848, GOP Governor’s Sr. Aide Admits Running Government Like A Business Is A Disaster,Fake
7849, Donald Trump Gets A Big Endorsement From A Former Candidate And It Makes So Much Sense,Fake
7850, 40% Of Floridians Believe This Republican Candidate May Be A Serial Killer,Fake
7851, ‘Pro-Life’ Republican Blocks Food For Children,Fake
7852, Sanders Supporters Need To Be Aware Of This Obstacle If They Want To Make Sure Their Vote Gets Counted,Fake
7853, This Church Treasurer Is Going To Jail For A Crime Spree That Blows The Lie Of ‘Christian Morality’ Apart (VIDEO),Fake
7854, Racist Republican Governor Makes April Official ‘Confederate Heritage Month’,Fake
7855, Despondent Lindsey Graham Turns On Republicans: ‘My Party Has Gone Batsh*t Crazy’,Fake
7856," Here’s The GOP Debate In A Nutshell, And It’s An Absolute Clusterf*ck (VIDEO)",Fake
7857, WTF: Ted Cruz Tried To Block Aid To Flint Before Backlash Forced His Hand,Fake
7858, Trump’s Klan Endorsement Generates Epic Newspaper Front Page (IMAGE),Fake
7859, SC Woman Dies Of Thirst In Jail After Cops Yank Her Out Of Hospital Over Outstanding Court Fines,Fake
7860, Trump Gets ANNIHILATED On Immigration At GOP Debate In Must-See Video (VIDEO),Fake
7861, Remember When Bernie Sanders Was Literally Slapped In The Face By The Establishment? (VIDEO),Fake
7862, Big Banks Fleeced The Working Poor Out Of $11.16 Billion In 2015,Fake
7863, Former Mexican President Crushes Trump’s Dreams: We’re ‘Not Paying For That F*cking Wall’ (VIDEO),Fake
7864, Democrats Just Did Something Amazing To Help End The World’s Biggest Evil,Fake
7865," Company Drops Gloria Steinem After Bullied By Pro-Lifers, Apologizes For Pushing Women’s Rights",Fake
7866, Republicans Get Skewered On Twitter After Hilarious #GOPMovies Hashtag Goes Viral (TWEETS/VIDEO),Fake
7867, Racist High Schoolers Chant ‘Trump! Trump! USA!’ At Racially Diverse Basketball Team (VIDEO),Fake
7868," Republican Cop GOES OFF On The GOP, Slams Them For Being ‘Hypocrites’ And ‘Idiots’ (VIDEO)",Fake
7869, See Who Sarah Palin Just Compared Donald Trump To – It Will Make You Queasy (IMAGE),Fake
7870," Wealthy Man Passes Away, Leaves Millions To Open Ohio Animal Shelter",Fake
7871, Kimmel Mocks Trump And His Supporters With HILARIOUSLY Accurate Ad (VIDEO),Fake
7872," Michele Bachmann Goes Full Stupid, Questions If The Poor Should Be Allowed To Vote (SCREENSHOTS)",Fake
7873, Trevor Noah Tears Ben Carson Apart For Attacking President Obama (VIDEO),Fake
7874, Bette Midler Goes After Mitch McConnell AGAIN In Hilarious New Tweet,Fake
7875, Alabama Lawyer Laughably Files Lawsuit Against Five SCOTUS Justices For Same-Sex Marriage Ruling,Fake
7876, Former Attorney General: Congress Needs To Take Another Look At Cannabis,Fake
7877, You Won’t Believe Who Scalia Spent His Final Hours With,Fake
7878, Pat Robertson Endorses Trump: He ‘Inspires Us All’ (VIDEO),Fake
7879," Illinois Republicans ATTACK Single Mothers, Want To Deny Children Aid For Being Fatherless",Fake
7880, Bristol Palin Loses Full Custody Of Son In Humiliating Court Defeat,Fake
7881, Watch RNC Chairman Reince Priebus SQUIRM As CNN Proves Trump Is Destroying His Party (VIDEO),Fake
7882, Mitt Romney Just Went After Donald Trump For Being EXACTLY Like Mitt Romney (VIDEO),Fake
7883, ‘Idiocracy’ Writer Says His Horrific Vision Of A Painfully Stupid America Is Here (SCREENSHOTS),Fake
7884, TX Professors Told Not To Upset Armed Students To Avoid Shootings Following ‘Campus Carry’ Law,Fake
7885, Apparently The Speaker Of The House Is Now Taking Advice From Kanye West (TWEET),Fake
7886," Birmingham Tells Alabama GOP To Go F**k Themselves, Passes Highest Minimum Wage In The South",Fake
7887," Donald Trump Just Said The DUMBEST Thing About Obamacare, And It’s Totally False (VIDEO)",Fake
7888, 9 Amazingly Racist And Bigoted Things Trump Supporters Actually Believe (VIDEO),Fake
7889, In 2 Minutes This Woman PERFECTLY Explains Why Racism Is A Mental Illness (VIDEO),Fake
7890, Ben Carson Tells CNN He Thinks His Campaign Might Be A Scam,Fake
7891," Obama Does NOT Hold Back, BLASTS ‘Sheepish’ Republicans On SCOTUS Obstruction",Fake
7892, Trump Jr. Offers Up Revolting Praise Of Dad: ‘There’s Something Special’ About Wanting To Punch A Protester (VIDEO),Fake
7893, Obama Pens Letter Explaining Exactly Why He’s Doing His Job When The GOP Isn’t,Fake
7894, This ONE Image Perfectly Shows The Difference Between Trump And Obama (IMAGE),Fake
7895, Insane Iowa Republicans Literally Want To Let Toddlers Carry Guns,Fake
7896, Megyn Kelly Desperately Attempts To Rescue Kasich From His Sexist Comments (VIDEO),Fake
7897, Ted Cruz Gets His Unethical A** Handed To Him By Seth Myers (VIDEO),Fake
7898, American Racism Reaches New Heights Of Hypocrisy,Fake
7899, Documents Show Clinton Lobbied Congress For Trade Agreements She Publicly And Personally Opposed,Fake
7900, Donald Trump Storms Glenn Beck’s Ted Cruz Rally Live On-Air And Shuts It Down (VIDEO/TWEETS),Fake
7901, Donald Trump Thanks The ‘Poorly Educated’ For Handing Him Victory In Nevada (VIDEO),Fake
7902, The Daily Show Absolutely NAILED Absurdity Of Congress With Play-At-Home Children’s Game (VIDEO),Fake
7903, Watch Bernie Sanders Slam The Hell Out Of Republican Obstruction And Birther Nonsense (VIDEO),Fake
7904," KKK Members Showed Up At Nevada Caucus With Pro-Donald Trump Signs (PHOTOS, TWEETS)",Fake
7905, Samantha Bee Slams ‘Moderate’ John Kasich’s DISGUSTING Anti-Choice Record (VIDEO),Fake
7906, Obama Shuts Down Republicans Not Voting On SCOTUS Nominee With One Brilliant Tweet (IMAGES),Fake
7907, Watch Ben Carson Tell CNN He’s Ready To Use Magic ‘Truth Serum’ Instead Of Torture (VIDEO),Fake
7908, Trump’s Longtime Adviser Officially Banned From Appearing On CNN For Being Too Racist,Fake
7909, GOP Cut Funds For Veterans And Mental Health And Now We Have A Veteran Suicide Epidemic,Fake
7910, The Stupid Is Spreading: Now Darrell Issa Doesn’t Think President Obama Is Black (VIDEO),Fake
7911, Americans Demand Obama Pick Next Justice: GOP Gives Them A Huge Middle Finger (VIDEO),Fake
7912, Bill O’Reilly Makes Ben Carson Admit ‘It Would Take A Miracle’ To Win GOP Nomination (VIDEO),Fake
7913, Ben Carson Makes BOLD Claim That He’d Be The Real First Black President (AUDIO),Fake
7914," President Obama Announces The Major, Unfulfilled Promise He Will Deliver Before Leaving Office (VIDEO)",Fake
7915, New Hampshire Republican Calls Pope Francis The Anti-Christ (IMAGE),Fake
7916, ‘Well-Regulated’ Militia Member Shoots 12-Year-Old Girl In Stomach During Target Practice,Fake
7917, Trump Explodes At Smiling Protester: ‘I’d Like To Punch Him In The Face’ (VIDEO),Fake
7918, Bill Gates Has Sent A Letter To High Schoolers That Could Change The World And P*ss Off The GOP,Fake
7919, WATCH: Fake Fox News Girls Question Conservatives With Hilarious Results (VIDEO),Fake
7920, TN Lawmakers Got Big Money To Approve 279 Percent Interest Rate Loans (VIDEO),Fake
7921, Low-Income Renters Lose Their Homes To Rich People Because Their Neighborhood Is Trendy,Fake
7922, Watch Bernie Sanders DESTROY Republican Ranting About ‘Homos’ In The Military,Fake
7923, Iowa Voters Couldn’t Tell The Difference Between Ben Carson And A Black Comedian (VIDEO),Fake
7924, Ted Cruz’s Crazy Dad Goes Off About What Will Happen If His Son Doesn’t Win The Election (AUDIO),Fake
7925, It Really Doesn’t Get Better Than John Oliver’s Absolute Destruction Of The GOP On Abortion (VIDEO),Fake
7926, What Beyoncé Just Announced She Is Doing For The Children Of Flint Is Absolutely Magnificent,Fake
7927, LEAKED AUDIO: MSNBC Worked With Trump During Town Hall To Ensure He Didn’t Get Tough Questions,Fake
7928, Republican Candidate Signs Bill Defunding Planned Parenthood While Calling Himself ‘Moderate’,Fake
7929, Fox ‘News’ Host’s Head Explodes Over Sanders Supporter’s Moral Stance On Taxes (VIDEO),Fake
7930, FIVE Federal Judges Admit That California Is About To Execute ‘An Innocent Man’,Fake
7931, Elijah Cummings Made Sure The GOP Is Well Aware They’re Hypocritical A**holes Regarding Flint,Fake
7932, Ted Cruz’s Dirtiest Little Secret Has Been Right Under Our Noses The Whole Time (VIDEO),Fake
7933," ‘Affluenza Teen’ Transferred To Adult Court, Faces 10 Years In Prison",Fake
7934, Clarence Thomas On The Bench Without Scalia Is A Disaster: He Hasn’t Asked A Question In 10 Years,Fake
7935, Newt Gingrich Brutally Reminds Fox & Friends That They Created Trump (VIDEO),Fake
7936, Incredibly Sexist Comment At Rally Earns Kasich Some Instant Karma (VIDEO),Fake
7937," Arrested For Being Sick, Utah Man Dies In Jail",Fake
7938, Democrats Go On The Attack Against Voter ID Laws,Fake
7939, John Oliver CRUSHES Republican Lies About Supreme Court History (VIDEO),Fake
7940, WATCH: Donald Trump Fits In Perfectly As Villain On Game Of Thrones Mashup,Fake
7941," WATCH: Nevada Caucus Chair Breaks Rules, Counts Non-Existent Voters",Fake
7942, Someone Just Turned The Lights Off On Donald Trump (VIDEO),Fake
7943, 106-Year-Old Woman’s Dance With The Obamas Is The Most Adorable Thing EVER (VIDEO),Fake
7944," The Pope Gets VISIBLY Angry And Scolds Man, But For All The Right Reasons (VIDEO)",Fake
7945, These Ladies Just Created The Most Adorable Song EVER For Hillary (VIDEO),Fake
7946, Here’s What Rubio REALLY Said In That Viral Video Where Cruz’s Team Claims He Bashed The Bible (VIDEO),Fake
7947, This Conservative Wants To Let Scalia Vote From The Grave On SCOTUS Cases (VIDEO),Fake
7948, Telecom Company Gets The F*ck Out Of Georgia After Lawmakers Legalize Discrimination,Fake
7949, Watch Marge Simpson Have The Panic Attack We’re All Having Over The 2016 Election (VIDEO),Fake
7950," Chuck Todd Cuts Off Cruz’s Delusional ‘Victory’ Speech: Dude, ‘You Finished Third’ (VIDEO)",Fake
7951, CNN Slams Trump For Courting Black Voters While Retweeting White Supremacists (VIDEO),Fake
7952," The Church Is Dead, We’re Close To Another 9/11: Glenn Beck Freaks Out As Ted Cruz Loses",Fake
7953, Another White Guy Goes On A Shooting Spree And Officials Refuse To Call It Terrorism (VIDEO),Fake
7954," Police: Kalamazoo Spree Killer Was Uber Driver, Picked Up Customers Throughout The Night",Fake
7955, Here’s Why The Nevada Caucus Results Should Be Overturned (VIDEO),Fake
7956, Michigan Gov. Rick Snyder Could Face Manslaughter Charges Over Flint Water Poisoning,Fake
7957," Trump Dominates South Carolina, Dooming The Republican Party",Fake
7958, WATCH: The Top Four Reasons Ted Cruz Is More Dangerous Than Donald Trump (VIDEO),Fake
7959," Glenn Beck Says He’s Going To Stop Eating To Support Ted Cruz, Tells Fans To Join Him",Fake
7960, Watch The Harrowing Video of The Israeli Military Executing A Palestinian,Fake
7961, BREAKING: Jeb Bush Suspends Campaign Under Pressure From Supporters Of Fellow GOPers,Fake
7962, President Obama Responds To Little Girl On Facebook – And It Shows Us Why He’s The Best (VIDEO),Fake
7963, Texas Republicans Cut Environmental Regulations And Now Black Sludge Is Coming Out Instead Of Tap Water,Fake
7964, North Carolina Drug Tested Welfare Recipients And The Results Are Surprising,Fake
7965, South Carolina Exit Poll Finds 75 Percent Of Republicans Believe This Horrific Trump Idea,Fake
7966, Right-Wing Rag NY Post Promotes Scalia Death Conspiracy Theory: He ‘Could Have Been Poisoned’,Fake
7967, BREAKING: Clinton Bests Sanders In Nevada Caucus In Dead Heat Race,Fake
7968, Church Installs ‘Watering System’ To Get Rid Of The Homeless — Just Like Jesus Would (VIDEO),Fake
7969, Yelp Fires Employee After Her Brutal Complaint About Low Wages Goes Viral (TWEETS/IMAGES),Fake
7970, Fellow Officer Says Cops Were NOT In Danger When They Shot Suicidal Vet (VIDEO),Fake
7971, WATCH: Little Girl HEARTBROKEN After Finding Out Obama Will No Longer Be President (VIDEO),Fake
7972, Ted Cruz Being Knocked Off The Ballot Just Became A Very Real Possibility,Fake
7973, Guess Which Republican Candidate Helped KKK Chapters More Than Double Last Year (VIDEO),Fake
7974, Trump BASHES Obama With Hostile Fiction For Not Attending Scalia’s Funeral (TWEET),Fake
7975, John Oliver Exposes The GOP’s Dirty Plan To Win The White House (VIDEO),Fake
7976, It Begins: Supreme Court Rejects Racially Gerrymandered N.C. Districts,Fake
7977," Trump Ratchets Up Islamophobic Lie, Gleefully Says Muslims Were Murdered With ‘Pig’s Blood’ Bullets",Fake
7978, Sixty-Five Percent Of Young Hispanics See The GOP As ‘Hostile’,Fake
7979," Wingnut Pastor: The Pope Is ‘Confused,’ Should Ask ‘Forgiveness’ From Trump (VIDEO)",Fake
7980, Trump Supporter Has Dumbest Comeback Ever After Getting Trolled (VIDEO),Fake
7981, Big Time Racists Are Backing This Republican For President (VIDEO),Fake
7982, ‘Pro-Life’ GOP Refuses To Help Zika Infected Babies,Fake
7983, Look How Nestle Profits By Taking Michigan Water For Free As Flint Pays A FORTUNE For Poison (IMAGE/VIDEO),Fake
7984, Cruz Leaves Closet Disappointed After Secret Meeting With Carson,Fake
7985," Oklahoma Gun Range Refused Service To Muslim Man, Now He’s Giving Them What They Deserve",Fake
7986," Trump Calls For A Boycott Of Apple, But Forgets He’s Tweeting On An iPhone",Fake
7987," Ted Cruz Names Who He’ll Pick As Ambassador To The UN, And You May Vomit (VIDEO)",Fake
