Unnamed: 0.1,Unnamed: 0,title,Label
34087,34087, Obama Takes A Trip To Indonesia And MASTERFULLY Trolls Trump And Birthers,0
34088,34088, Chris Christie Takes His Family To Closed Beach; Gives Voters Giant Trump Style F*ck You,0
34089,34089," Trump’s Latest Twitter Outburst Is A Violent, Fake-Wrestling Clip Attacking CNN",0
34090,34090, White House Officials: Trump’s Call For Violence Against Reporters ‘Was Funny’,0
34091,34091, Mark Hamill Has The BEST Response To Trump’s Sexist Attack On Mika Brzezinski,0
34092,34092," Trump Erupts During Speech To ‘Honor’ Veterans, What He Did Is Beyond Disrespectful (VIDEO)",0
34093,34093, Twitter Is Working On The Biggest F*ck You To Trump And You’re Going To Love It (DETAILS),0
34094,34094," Hannity Defends Trump With Psychotic Threat To Morning Joe, This Could Ruin Him (TWEET)",0
34095,34095, Trump Rages: My Tweets Attacking Mika Are ‘Modern Day Presidential’,0
34096,34096, New York Times Reporter Tells Of Horribly Degrading Insults Trump Hurled At Her In Sexist Rage,0
34097,34097," Video Of Buzz Aldrin Dying Inside As Trump Goes On Rambling, Idiotic Speech About ‘Space’ Goes Viral",0
34098,34098, MSNBC Producer Reminds Idiot Trump That ‘Morning Joe’s’ Ratings Are Setting Record Highs (TWEET),0
34099,34099, Donald Trump Gets WRECKED After Saturday Meltdown About ‘Dumb’ Mika Brzezinski (TWEETS),0
34100,34100, Trump Gets HUMILIATED After Whining About States Refusing To Give Voter Info To His ‘Voter Fraud’ Panel,0
34101,34101, Texas Supreme Court Just Proved They Do Not Support Marriage Equality,0
34102,34102, A Panicked Trump Ran Around The White House Asking Staffers What They Thought Of His Sexist Tweet,0
34103,34103," Here’s How Much Trump Is Paying Omarosa, Kellyanne Conway, And Sean Spicer To Lie For Him Each Day",0
34104,34104, ‘Something’s Coming’: Eric Holder’s ‘Be Prepared’ Tweet To DOJ And FBI Sets The Internet On Fire,0
34105,34105, Conway Declares It ‘Unpatriotic’ To Question Trump’s Mental Health After His Latest Meltdown (VIDEO),0
34106,34106, Trump Just Got Caught Trying To Blackmail Morning Joe Hosts,0
34107,34107, California Single-Payer Health Care Bill Shelved And People Aren’t Happy,0
34108,34108, An Open Letter To Decent Republicans: It’s Time To Leave Donald Trump’s GOP (VIDEOS),0
34109,34109, Friday’s New York Daily News Cover Perfectly Illustrates What The Trump ‘Presidency’ Has Done To America,0
34110,34110, Seth Meyers’ Reaction To Trump’s ‘Morning Joe’ Misogyny Is Something The Whole World Should See (VIDEO),0
34111,34111, What Donald Trump Did On The Golf Course Is P*ssing Off His White Male Base (VIDEO),0
34112,34112, The NRA Is ‘Proud’ That They Just Made A Viral Video Telling Supporters To Shoot Protesters,0
34113,34113, GOP Operative Connected To Trump’s Ousted Top Adviser Tried Obtaining Russian-Hacked Clinton Emails,0
34114,34114, This Really Happened: Fox Interrupted Trump To Criticize Him And Praised Obama,0
34115,34115, Snowflake Trump Makes His Staff Create A Daily Newsletter,0
34116,34116," Trump Meeting Privately With Putin, Asked Aides For Gifts To Give Him",0
34117,34117, WATCH: Kellyanne Conway Runs From Reporter Asking About Trump’s Vile Attack On Mika,0
34118,34118," Dem Rep. Calls Out GOP, Urges More Of Them To Rebuke Sexist Trump (TWEETS)",0
34119,34119, Melania Pauses Anti-Bullying Initiative To Say Her Husband Is Allowed To Mock Women’s IQ And Looks,0
34120,34120, Sarah Huckabee Sanders F*cking UNBELIEVABLY Awful Defense Of Trump’s Mika Tweets (VIDEO),0
34121,34121," Trump’s Social Media Man Joins Boss’s Insane, Juvenile Attacks On ‘Morning Joe’ Hosts (TWEETS)",0
34122,34122, Fox News Says ‘Health Insurance Doesn’t Matter Cause We’re All Going To Die Anyway’,0
34123,34123, Trump Goes On Insane Rant About Female News Anchor Bleeding; Here’s Her Response (TWEETS),0
34124,34124, Nikki Haley Gets Crucified On Twitter After Bragging About Shameful Act,0
34125,34125, Trump Hesitant To Negotiate With Schumer On Health Care Because He’s Not ‘A Serious Person’,0
34126,34126, Time Magazine Tells Trump To Stop Displaying Fake Magazine Covers In His Golf Clubs (TWEETS),0
34127,34127," OOPS: Hypocrite Trump Accuses Amazon Of Not Paying Taxes, Except They Do",0
34128,34128," Trump Crumbles In GOP Health Care Meeting, Doesn’t Even Know What Trumpcare Is (DETAILS)",0
34129,34129," No, The Democratic Base Is Not Ready To Get Rid Of Nancy Pelosi",0
34130,34130, Public Schools In Kentucky Can Now “Teach” The Bible,0
34131,34131, Sean Hannity Tries To Bash CNN Reporter But It Immediately Backfires,0
34132,34132, WATCH: Rand Paul Accidentally Admits We Need Nationalized Healthcare,0
34133,34133, Spicer Quickly Orders Press Briefing To Be OFF Camera After Trump’s Indefensible Morning Meltdown,0
34134,34134, Trump Throws Hissy Fit After New York Times Reports That He Doesn’t Know What’s In His Own Healthcare Bill,0
34135,34135, Republican Senator Just Had A Priest Thrown In Jail For Protesting Trumpcare (VIDEO),0
34136,34136, Trump Is Fighting Disney Over ‘Hall of Presidents’ Attraction Robot Speech,0
34137,34137, Sally Yates: I Refused To Lie And Say Muslim Ban Wasn’t Based On Religion When We All Know It Is,0
34138,34138, GOP Rep. Wants A $30k A Year Housing Allowance; Twitter RIPS Him A New One,0
34139,34139, Brace Yourself For 74 Percent Higher Health Care Premiums Under New Bill,0
34140,34140, Grandma Will Have To Pay More Than $20k A Year For Insurance Under GOP Bill,0
34141,34141, The Absolutely Cringeworthy Moment Trump Tried Flirting With An Irish Reporter (VIDEO),0
34142,34142, A Fed Up Reporter Just Stood Up To Sarah Huckabee As She Was Smearing The Free Press (VIDEO),0
34143,34143," Stunning New Poll Reveals Global Opinion Of Donald Trump, This Is Unprecedented (IMAGES)",0
34144,34144, Former GOP Rep Throws Support Behind Obamacare After Becoming Unemployed With Pre-Existing Condition,0
34145,34145, Trump Moronically Claims Entire Russia Investigation Is A Lie Because CNN Responsibly Retracted One Story,0
34146,34146, WATCH: It Just Hit A Trump Supporter That Repealing Obamacare Will Destroy His Life,0
34147,34147, Republicans Just Added What They Hated The Most About Obamacare To Their Bill,0
34148,34148, The Numbers Are In And Jon Ossoff Losing The Georgia Election Was Actually VERY GOOD News For Democrats,0
34149,34149, GOP Senator Lashes Into Kellyanne Conway Over Trumpcare Lies And It Is Epic (VIDEO),0
34150,34150, Cops In Republican Senate Office Violently Assault Disabled Protesters; Reports Of Serious Injuries,0
34151,34151, Trump Is Giddy About His Upcoming Meeting With Putin And Advisors Are Freaking Out,0
34152,34152, Catholic Sister Rips ‘Pro-Life’ Republicans Over Devastating Medicaid Cuts,0
34153,34153, Ivanka Trump Just Said The Dumbest Thing Imaginable During A Fox News Interview (VIDEO),0
34154,34154, The Supreme Court Just Put A HUGE Stake Through The Heart Of The First Amendment,0
34155,34155," Trump’s Healthcare Bill Would Force This Mom To Pay Her 3-Year-Old Son’s Entire $231,000 Medical Bill",0
34156,34156," Trump’s Muslim Ban Gets The OK – At Least, Part Of It",0
34157,34157, Trump EXPLODES In Morning Meltdown Accusing President Obama Of Treason,0
34158,34158," Supreme Court Smacks Down Religious Nuts, Makes Them Put Same-Sex Parents’ Names On Birth Certificates",0
34159,34159, Here Is A Comprehensive And Up To Date List Of All The Allies Trump Has Offended,0
34160,34160, Republican Compares Preexisting Conditions To Car Accidents: ‘You Should Pay More’,0
34161,34161, Eric Trump Unveils New Haircut In The Style Made Famous By Alt-Right Neo-Nazis (PHOTO),0
34162,34162," Trump Confirms He Thinks GOP Healthcare Bill Is ‘Mean,’ Accuses Obama Of Stealing The Term (VIDEO)",0
34163,34163, Trump Might Have Just Put Himself In Prison With MAJOR Mistake During Twitter Tantrum,0
34164,34164," In NC, It’s Not Rape If Person Revokes Consent During Sex",0
34165,34165, ‘Piece Of Sh*t’: GOP Senator Immediately Regrets Trolling Bernie Sanders Over Trumpcare,0
34166,34166, Trump Demands FBI Investigate Obama Over Russian Election Meddling And Gets WRECKED (TWEETS),0
34167,34167," Trump Camp Spends $200,000 To Trend Pro-AHCA Message On Twitter, Anti-AHCA One Goes Viral Instead",0
34168,34168, Republican Stuns In Brutally Honest Reaction To Americans Dying Under Trumpcare (VIDEO),0
34169,34169, Jill Stein Inexplicably Blames The Democrats For Her Meeting With Putin (VIDEO),0
34170,34170, Donald Trump Jr. Throws Massive Hissy Fit Over Johnny Depp’s Bad Joke,0
34171,34171, Trump F*cks Himself By Admitting Russia Interfered With 2016 Election To Help Him Win,0
34172,34172, Stephen Colbert Trolls Trump By Announcing Run For President – On Russian TV (VIDEO),0
34173,34173, Joe Biden Is BACK: SAVAGES The GOP’s Deadly ‘Healthcare’ Bill In BRUTAL Tweetstorm,0
34174,34174, Story Of Severely Disabled Man And His Mom Shows Just How Cruel The GOP ‘Healthcare’ Bill Really Is,0
34175,34175, Colossal White House Screw Up Leads To Trump Endorsing Child Labor In New Ad (VIDEO),0
34176,34176," Fox News F*cks Up, Airs Interview That Might Actually Get Trump Impeached (VIDEO)",0
34177,34177, Joe Biden Is Downright Ruthless When Rich ‘A**hole’ Callously Disrespects His Dead Son,0
34178,34178," Hillary Breaks Silence On GOP Health Care Bill, Brilliantly Shuts It Down (TWEETS)",0
34179,34179," Tired Of Bigotry, California Enacts Travel Ban To Trump Country",0
34180,34180," Cameras Aren’t Allowed In White House Press Briefings, So CNN Got Creative",0
34181,34181," Trump’s Latest Appointee Is A Climate Denier, A Racist, A Birther, A Homophobe, And An Islamophobe",0
34182,34182," Trump Invites Friend Who Called For Hillary To Be Shot To Hang Out, Take Seflies In White House",0
34183,34183," CIA Intercepted Putin’s ‘Specific Instructions’ On Election Hack, And It Is DAMNING For Trump",0
34184,34184," WATCH: Spicer Attacks Obama On Fox News, Then Gives OFF-CAMERA Press Briefing",0
34185,34185, Kellyanne Conway Admits Comey Tapes Probably Exist But Says Trump Doesn’t Have Them (VIDEO),0
34186,34186, Police Say Fire At DC Memorial For Muslim Teen Was ‘Not A Hate Crime’,0
34187,34187, Watch Kellyanne Conway Accuse Democrats Of ‘Interfering With Our Democracy’ By Opposing Trump (VIDEO),0
34188,34188, Trump Suffers HUMILIATING Reality Check After Bragging About The Number Of Bills He Has Signed,0
34189,34189, WATCH: Justin Trudeau Has The PERFECT Response To Trump’s Idiotic Tweets,0
34190,34190," Obama Just Delivered His Most Scathing Rebuke Of Trumpcare Yet, And It’s Awesome (SCREENSHOTS)",0
34191,34191, Trump Tweets Lie About America’s Third Biggest Trading Partner Triggering International Scandal,0
34192,34192," Trump’s Carrier Deal Falls Apart; Hundreds Of Jobs Ship Off To Mexico, 600 To Be Fired Next Month",0
34193,34193,"
Ex-GOP Congressman Shreds Fellow Republicans For Not ‘Howling’ For Trump’s Impeachment (VIDEO)
",0
34194,34194, Did Trump Just Accidentally Admit He Deleted Recordings Of Comey Conversations?,0
34195,34195, The New GOP Healthcare Bill Targets Women And Plans To Defund Planned Parenthood,0
34196,34196," OOPS: Trump’s ‘Voter Fraud’ Panel BACKFIRES On Him, Wants To Investigate Russian Meddling In 2016 Election",0
34197,34197, Trump Slips Up: Blames Obama For Russian Interference Despite Repeatedly Insisting It Never Happened,0
34198,34198, Sen. Cotton’s Intern Caught On Tape Calling Brits ‘F****ts’ And Declaring Paul Ryan A ‘Cuck’ (AUDIO),0
34199,34199, Trump Tells His Supporters Poor People Are Too Stupid To Be In His Cabinet (VIDEO),0
34200,34200, Dear Democrats: Throwing Nancy Pelosi Under The Bus Is Not The Answer (VIDEO),0
34201,34201, Texas Republican Bringing Two Anti-LGBT Bathroom Bills To The Table During Special Legislative Session,0
34202,34202, Trump Tells Supporters He’ll Enact A Law That Has Actually Been In Place For Over 20 Years,0
34203,34203, Montana Dems Hilariously Troll Reporter-Slamming GOPer; Suggest He Should Go To Jail Instead Of Congress,0
34204,34204, A New Bill In Missouri Would Allow Your Employer To Fire You For Using Birth Control,0
34205,34205, Betsy Devos Just Put A For-Profit Credit Card Exec In Charge Of Federal Student Aid Program,0
34206,34206, Dem Challenger To Paul Ryan Has Raised A Massive Amount Of Money In The Last 24 hours,0
34207,34207," Republicans Are Already Planning For Their Health Care Bill To Fail, Here’s Proof (DETAILS)",0
34208,34208," WATCH: Maine Senator Pokes GOP Over Secret Healthcare Bill On Senate Floor, And It’s BEAUTIFUL",0
34209,34209," Republican Trashes Senate’s Health Care Bill, Accuses Them Of ‘Trying To Hide Something’ (VIDEO)",0
34210,34210, Come Along On Cory Booker And Pals’ Field Trip To Find The Super Secret GOP Health Bill (VIDEOS),0
34211,34211, While Trying To Brag Trump Jr Accidentally Showed How Sexist Republicans Are And Now He’s Frantic,0
34212,34212," Greedy Trump Cuts Takes Housing Money Away From The Poor, Protects Millions In Subsidies For Himself",0
34213,34213, Trump Tells Democrats To Kiss His A** After Special Election And Internet Tells Him To Go F*ck Himself,0
34214,34214, Reporters Covering Inauguration Day Anti-Trump Protest Face 70 Years In Prison (VIDEO),0
34215,34215, Investigators Into US-Russia Ties Turn Attention To Flynn’s Business Partner,0
34216,34216," Trump Said He Could Easily End The Bloodshed In Chicago, A New DOJ Plan Doesn’t Even Mention It",0
34217,34217, This Powerful Campaign Ad Announces A Serious Challenge To Paul Ryan’s House Seat (VIDEO),0
34218,34218," Ivanka Trump Sends Out #WorldRefugeeDay Tweet, Gets Stomped On By Twitter Users Everywhere",0
34219,34219, John McCain Completely Embarrasses His Own Party With STUNNING Admission About Russia And Healthcare Bill,0
34220,34220," Nazi’s Bodyguard Stabbed 9 Times After Trump Rally, Doesn’t Have Insurance",0
34221,34221, Investigators Reveal How Ex-DNC Staffer Likely Died And It Has Nothing To Do With Hillary Clinton,0
34222,34222, Supreme Court To Hear Major Wisconsin Gerrymandering Case,0
34223,34223, Disgusting Trump Super-PAC Uses Obama’s Voice To Help Steal Election,0
34224,34224," REPORT: Trump In Panic Mode, Doesn’t Want To Be President Anymore",0
34225,34225, WATCH Sean Hannity Humiliate Himself For 2nd Night In A Row With LUDICROUS Russia ‘Conspiracy’,0
34226,34226, New Poll: Trump Is Making Others More Popular – But They Aren’t Who You’d Think (DETAILS),0
34227,34227, Airlines Push Back On Trump’s Racist Agenda In A Major Way (DETAILS),0
34228,34228," Democrats Go To War Over Health Care, Hold Senate Floor In Protest (VIDEO)",0
34229,34229, Newt Gingrich Revealed The Incredibly Entitled Reason Trump Ran For President; You’ll Be Furious,0
34230,34230, The White House Has Gone Dark And CNN Is NOT Having It,0
34231,34231, Donald Trump Humiliates Himself With Panama Leader; Panama And Twitter Humiliate Trump (VIDEO),0
34232,34232, Trump Cares More About His Businesses In The Middle East Than The American People,0
34233,34233, A Van Struck Down Muslims In London,0
34234,34234," Sean Hannity Goes Apesh*t Over Trump As Caesar AGAIN, Gets Torn Apart Over HUGE Mistake (TWEETS)",0
